time,Var0_sys0,Var1_sys0,Var2_sys0,Var3_sys0,Var4_sys0,Var0_sys1,Var1_sys1,Var2_sys1,Var3_sys1,Var4_sys1,Var0_sys2,Var1_sys2,Var2_sys2,Var3_sys2,Var4_sys2,Var0_sys3,Var1_sys3,Var2_sys3,Var3_sys3,Var4_sys3
0.0609939,1.03004,1.02419,1.00632,0.994415,1.01823,1.03004,1.02419,1.00632,0.994415,1.01823,1.03004,1.02419,1.00632,0.994415,1.01823,1.03004,1.02419,1.00632,0.994415,1.01823
0.0614939,1.03028,1.02439,1.00638,0.994373,1.01838,1.03028,1.02439,1.00638,0.994373,1.01838,1.03028,1.02439,1.00638,0.994373,1.01838,1.03028,1.02439,1.00638,0.994373,1.01838
0.0619938,1.03052,1.02459,1.00643,0.994332,1.01853,1.03052,1.02459,1.00643,0.994332,1.01853,1.03052,1.02459,1.00643,0.994332,1.01853,1.03052,1.02459,1.00643,0.994332,1.01853
0.0624938,1.03076,1.02478,1.00648,0.99429,1.01867,1.03076,1.02478,1.00648,0.99429,1.01867,1.03076,1.02478,1.00648,0.99429,1.01867,1.03076,1.02478,1.00648,0.99429,1.01867
0.0629937,1.03101,1.02498,1.00654,0.994249,1.01882,1.03101,1.02498,1.00654,0.994249,1.01882,1.03101,1.02498,1.00654,0.994249,1.01882,1.03101,1.02498,1.00654,0.994249,1.01882
0.0634937,1.03125,1.02517,1.00659,0.994208,1.01897,1.03125,1.02517,1.00659,0.994208,1.01897,1.03125,1.02517,1.00659,0.994208,1.01897,1.03125,1.02517,1.00659,0.994208,1.01897
0.0639936,1.03149,1.02537,1.00664,0.994166,1.01912,1.03149,1.02537,1.00664,0.994166,1.01912,1.03149,1.02537,1.00664,0.994166,1.01912,1.03149,1.02537,1.00664,0.994166,1.01912
0.0644936,1.03173,1.02557,1.0067,0.994125,1.01927,1.03173,1.02557,1.0067,0.994125,1.01927,1.03173,1.02557,1.0067,0.994125,1.01927,1.03173,1.02557,1.0067,0.994125,1.01927
0.0649935,1.03197,1.02576,1.00675,0.994084,1.01942,1.03197,1.02576,1.00675,0.994084,1.01942,1.03197,1.02576,1.00675,0.994084,1.01942,1.03197,1.02576,1.00675,0.994084,1.01942
0.0654935,1.03222,1.02596,1.00681,0.994043,1.01957,1.03222,1.02596,1.00681,0.994043,1.01957,1.03222,1.02596,1.00681,0.994043,1.01957,1.03222,1.02596,1.00681,0.994043,1.01957
0.0659934,1.03246,1.02616,1.00686,0.994002,1.01972,1.03246,1.02616,1.00686,0.994002,1.01972,1.03246,1.02616,1.00686,0.994002,1.01972,1.03246,1.02616,1.00686,0.994002,1.01972
0.0664934,1.0327,1.02635,1.00691,0.993961,1.01987,1.0327,1.02635,1.00691,0.993961,1.01987,1.0327,1.02635,1.00691,0.993961,1.01987,1.0327,1.02635,1.00691,0.993961,1.01987
0.0669933,1.03294,1.02655,1.00697,0.99392,1.02001,1.03294,1.02655,1.00697,0.99392,1.02001,1.03294,1.02655,1.00697,0.99392,1.02001,1.03294,1.02655,1.00697,0.99392,1.02001
0.0674933,1.03318,1.02675,1.00702,0.993879,1.02016,1.03318,1.02675,1.00702,0.993879,1.02016,1.03318,1.02675,1.00702,0.993879,1.02016,1.03318,1.02675,1.00702,0.993879,1.02016
0.0679932,1.03343,1.02694,1.00707,0.993839,1.02031,1.03343,1.02694,1.00707,0.993839,1.02031,1.03343,1.02694,1.00707,0.993839,1.02031,1.03343,1.02694,1.00707,0.993839,1.02031
0.0684932,1.03367,1.02714,1.00713,0.993798,1.02046,1.03367,1.02714,1.00713,0.993798,1.02046,1.03367,1.02714,1.00713,0.993798,1.02046,1.03367,1.02714,1.00713,0.993798,1.02046
0.0689931,1.03391,1.02733,1.00718,0.993757,1.02061,1.03391,1.02733,1.00718,0.993757,1.02061,1.03391,1.02733,1.00718,0.993757,1.02061,1.03391,1.02733,1.00718,0.993757,1.02061
0.0694931,1.03415,1.02753,1.00724,0.993717,1.02076,1.03415,1.02753,1.00724,0.993717,1.02076,1.03415,1.02753,1.00724,0.993717,1.02076,1.03415,1.02753,1.00724,0.993717,1.02076
0.069993,1.03439,1.02773,1.00729,0.993676,1.02091,1.03439,1.02773,1.00729,0.993676,1.02091,1.03439,1.02773,1.00729,0.993676,1.02091,1.03439,1.02773,1.00729,0.993676,1.02091
0.070493,1.03463,1.02792,1.00735,0.993636,1.02105,1.03463,1.02792,1.00735,0.993636,1.02105,1.03463,1.02792,1.00735,0.993636,1.02105,1.03463,1.02792,1.00735,0.993636,1.02105
0.0709929,1.03487,1.02812,1.0074,0.993596,1.0212,1.03487,1.02812,1.0074,0.993596,1.0212,1.03487,1.02812,1.0074,0.993596,1.0212,1.03487,1.02812,1.0074,0.993596,1.0212
0.0714929,1.03512,1.02831,1.00745,0.993556,1.02135,1.03512,1.02831,1.00745,0.993556,1.02135,1.03512,1.02831,1.00745,0.993556,1.02135,1.03512,1.02831,1.00745,0.993556,1.02135
0.0719928,1.03536,1.02851,1.00751,0.993515,1.0215,1.03536,1.02851,1.00751,0.993515,1.0215,1.03536,1.02851,1.00751,0.993515,1.0215,1.03536,1.02851,1.00751,0.993515,1.0215
0.0724928,1.0356,1.02871,1.00756,0.993475,1.02165,1.0356,1.02871,1.00756,0.993475,1.02165,1.0356,1.02871,1.00756,0.993475,1.02165,1.0356,1.02871,1.00756,0.993475,1.02165
0.0729927,1.03584,1.0289,1.00762,0.993435,1.0218,1.03584,1.0289,1.00762,0.993435,1.0218,1.03584,1.0289,1.00762,0.993435,1.0218,1.03584,1.0289,1.00762,0.993435,1.0218
0.0734927,1.03608,1.0291,1.00767,0.993395,1.02195,1.03608,1.0291,1.00767,0.993395,1.02195,1.03608,1.0291,1.00767,0.993395,1.02195,1.03608,1.0291,1.00767,0.993395,1.02195
0.0739926,1.03632,1.02929,1.00773,0.993355,1.0221,1.03632,1.02929,1.00773,0.993355,1.0221,1.03632,1.02929,1.00773,0.993355,1.0221,1.03632,1.02929,1.00773,0.993355,1.0221
0.0744926,1.03656,1.02949,1.00778,0.993315,1.02224,1.03656,1.02949,1.00778,0.993315,1.02224,1.03656,1.02949,1.00778,0.993315,1.02224,1.03656,1.02949,1.00778,0.993315,1.02224
0.0749925,1.0368,1.02969,1.00783,0.993276,1.02239,1.0368,1.02969,1.00783,0.993276,1.02239,1.0368,1.02969,1.00783,0.993276,1.02239,1.0368,1.02969,1.00783,0.993276,1.02239
0.0754925,1.03704,1.02988,1.00789,0.993236,1.02254,1.03704,1.02988,1.00789,0.993236,1.02254,1.03704,1.02988,1.00789,0.993236,1.02254,1.03704,1.02988,1.00789,0.993236,1.02254
0.0759924,1.03728,1.03008,1.00794,0.993196,1.02269,1.03728,1.03008,1.00794,0.993196,1.02269,1.03728,1.03008,1.00794,0.993196,1.02269,1.03728,1.03008,1.00794,0.993196,1.02269
0.0764924,1.03752,1.03027,1.008,0.993157,1.02284,1.03752,1.03027,1.008,0.993157,1.02284,1.03752,1.03027,1.008,0.993157,1.02284,1.03752,1.03027,1.008,0.993157,1.02284
0.0769923,1.03776,1.03047,1.00805,0.993117,1.02299,1.03776,1.03047,1.00805,0.993117,1.02299,1.03776,1.03047,1.00805,0.993117,1.02299,1.03776,1.03047,1.00805,0.993117,1.02299
0.0774923,1.03801,1.03066,1.00811,0.993078,1.02314,1.03801,1.03066,1.00811,0.993078,1.02314,1.03801,1.03066,1.00811,0.993078,1.02314,1.03801,1.03066,1.00811,0.993078,1.02314
0.0779922,1.03825,1.03086,1.00816,0.993038,1.02328,1.03825,1.03086,1.00816,0.993038,1.02328,1.03825,1.03086,1.00816,0.993038,1.02328,1.03825,1.03086,1.00816,0.993038,1.02328
0.0784922,1.03849,1.03106,1.00822,0.992999,1.02343,1.03849,1.03106,1.00822,0.992999,1.02343,1.03849,1.03106,1.00822,0.992999,1.02343,1.03849,1.03106,1.00822,0.992999,1.02343
0.0789921,1.03873,1.03125,1.00827,0.99296,1.02358,1.03873,1.03125,1.00827,0.99296,1.02358,1.03873,1.03125,1.00827,0.99296,1.02358,1.03873,1.03125,1.00827,0.99296,1.02358
0.0794921,1.03897,1.03145,1.00833,0.992921,1.02373,1.03897,1.03145,1.00833,0.992921,1.02373,1.03897,1.03145,1.00833,0.992921,1.02373,1.03897,1.03145,1.00833,0.992921,1.02373
0.079992,1.03921,1.03164,1.00838,0.992882,1.02388,1.03921,1.03164,1.00838,0.992882,1.02388,1.03921,1.03164,1.00838,0.992882,1.02388,1.03921,1.03164,1.00838,0.992882,1.02388
0.080492,1.03945,1.03184,1.00844,0.992843,1.02403,1.03945,1.03184,1.00844,0.992843,1.02403,1.03945,1.03184,1.00844,0.992843,1.02403,1.03945,1.03184,1.00844,0.992843,1.02403
0.0809919,1.03969,1.03203,1.00849,0.992804,1.02418,1.03969,1.03203,1.00849,0.992804,1.02418,1.03969,1.03203,1.00849,0.992804,1.02418,1.03969,1.03203,1.00849,0.992804,1.02418
0.0814919,1.03993,1.03223,1.00854,0.992765,1.02432,1.03993,1.03223,1.00854,0.992765,1.02432,1.03993,1.03223,1.00854,0.992765,1.02432,1.03993,1.03223,1.00854,0.992765,1.02432
0.0819918,1.04017,1.03242,1.0086,0.992726,1.02447,1.04017,1.03242,1.0086,0.992726,1.02447,1.04017,1.03242,1.0086,0.992726,1.02447,1.04017,1.03242,1.0086,0.992726,1.02447
0.0824918,1.04041,1.03262,1.00865,0.992687,1.02462,1.04041,1.03262,1.00865,0.992687,1.02462,1.04041,1.03262,1.00865,0.992687,1.02462,1.04041,1.03262,1.00865,0.992687,1.02462
0.0829917,1.04065,1.03282,1.00871,0.992648,1.02477,1.04065,1.03282,1.00871,0.992648,1.02477,1.04065,1.03282,1.00871,0.992648,1.02477,1.04065,1.03282,1.00871,0.992648,1.02477
0.0834917,1.04089,1.03301,1.00876,0.99261,1.02492,1.04089,1.03301,1.00876,0.99261,1.02492,1.04089,1.03301,1.00876,0.99261,1.02492,1.04089,1.03301,1.00876,0.99261,1.02492
0.0839916,1.04113,1.03321,1.00882,0.992571,1.02507,1.04113,1.03321,1.00882,0.992571,1.02507,1.04113,1.03321,1.00882,0.992571,1.02507,1.04113,1.03321,1.00882,0.992571,1.02507
0.0844916,1.04137,1.0334,1.00887,0.992533,1.02522,1.04137,1.0334,1.00887,0.992533,1.02522,1.04137,1.0334,1.00887,0.992533,1.02522,1.04137,1.0334,1.00887,0.992533,1.02522
0.0849915,1.04161,1.0336,1.00893,0.992494,1.02536,1.04161,1.0336,1.00893,0.992494,1.02536,1.04161,1.0336,1.00893,0.992494,1.02536,1.04161,1.0336,1.00893,0.992494,1.02536
0.0854915,1.04185,1.03379,1.00898,0.992456,1.02551,1.04185,1.03379,1.00898,0.992456,1.02551,1.04185,1.03379,1.00898,0.992456,1.02551,1.04185,1.03379,1.00898,0.992456,1.02551
0.0859914,1.04208,1.03399,1.00904,0.992417,1.02566,1.04208,1.03399,1.00904,0.992417,1.02566,1.04208,1.03399,1.00904,0.992417,1.02566,1.04208,1.03399,1.00904,0.992417,1.02566
0.0864914,1.04232,1.03418,1.00909,0.992379,1.02581,1.04232,1.03418,1.00909,0.992379,1.02581,1.04232,1.03418,1.00909,0.992379,1.02581,1.04232,1.03418,1.00909,0.992379,1.02581
0.0869913,1.04256,1.03438,1.00915,0.992341,1.02596,1.04256,1.03438,1.00915,0.992341,1.02596,1.04256,1.03438,1.00915,0.992341,1.02596,1.04256,1.03438,1.00915,0.992341,1.02596
0.0874913,1.0428,1.03457,1.0092,0.992303,1.02611,1.0428,1.03457,1.0092,0.992303,1.02611,1.0428,1.03457,1.0092,0.992303,1.02611,1.0428,1.03457,1.0092,0.992303,1.02611
0.0879912,1.04304,1.03477,1.00926,0.992265,1.02626,1.04304,1.03477,1.00926,0.992265,1.02626,1.04304,1.03477,1.00926,0.992265,1.02626,1.04304,1.03477,1.00926,0.992265,1.02626
0.0884912,1.04328,1.03496,1.00932,0.992227,1.0264,1.04328,1.03496,1.00932,0.992227,1.0264,1.04328,1.03496,1.00932,0.992227,1.0264,1.04328,1.03496,1.00932,0.992227,1.0264
0.0889911,1.04352,1.03516,1.00937,0.992189,1.02655,1.04352,1.03516,1.00937,0.992189,1.02655,1.04352,1.03516,1.00937,0.992189,1.02655,1.04352,1.03516,1.00937,0.992189,1.02655
0.0894911,1.04376,1.03535,1.00943,0.992151,1.0267,1.04376,1.03535,1.00943,0.992151,1.0267,1.04376,1.03535,1.00943,0.992151,1.0267,1.04376,1.03535,1.00943,0.992151,1.0267
0.089991,1.044,1.03555,1.00948,0.992113,1.02685,1.044,1.03555,1.00948,0.992113,1.02685,1.044,1.03555,1.00948,0.992113,1.02685,1.044,1.03555,1.00948,0.992113,1.02685
0.090491,1.04424,1.03574,1.00954,0.992076,1.027,1.04424,1.03574,1.00954,0.992076,1.027,1.04424,1.03574,1.00954,0.992076,1.027,1.04424,1.03574,1.00954,0.992076,1.027
0.0909909,1.04448,1.03594,1.00959,0.992038,1.02715,1.04448,1.03594,1.00959,0.992038,1.02715,1.04448,1.03594,1.00959,0.992038,1.02715,1.04448,1.03594,1.00959,0.992038,1.02715
0.0914909,1.04471,1.03613,1.00965,0.992,1.02729,1.04471,1.03613,1.00965,0.992,1.02729,1.04471,1.03613,1.00965,0.992,1.02729,1.04471,1.03613,1.00965,0.992,1.02729
0.0919908,1.04495,1.03633,1.0097,0.991963,1.02744,1.04495,1.03633,1.0097,0.991963,1.02744,1.04495,1.03633,1.0097,0.991963,1.02744,1.04495,1.03633,1.0097,0.991963,1.02744
0.0924908,1.04519,1.03652,1.00976,0.991925,1.02759,1.04519,1.03652,1.00976,0.991925,1.02759,1.04519,1.03652,1.00976,0.991925,1.02759,1.04519,1.03652,1.00976,0.991925,1.02759
0.0929907,1.04543,1.03672,1.00981,0.991888,1.02774,1.04543,1.03672,1.00981,0.991888,1.02774,1.04543,1.03672,1.00981,0.991888,1.02774,1.04543,1.03672,1.00981,0.991888,1.02774
0.0934907,1.04567,1.03691,1.00987,0.991851,1.02789,1.04567,1.03691,1.00987,0.991851,1.02789,1.04567,1.03691,1.00987,0.991851,1.02789,1.04567,1.03691,1.00987,0.991851,1.02789
0.0939906,1.04591,1.03711,1.00992,0.991813,1.02804,1.04591,1.03711,1.00992,0.991813,1.02804,1.04591,1.03711,1.00992,0.991813,1.02804,1.04591,1.03711,1.00992,0.991813,1.02804
0.0944906,1.04615,1.0373,1.00998,0.991776,1.02818,1.04615,1.0373,1.00998,0.991776,1.02818,1.04615,1.0373,1.00998,0.991776,1.02818,1.04615,1.0373,1.00998,0.991776,1.02818
0.0949905,1.04639,1.0375,1.01004,0.991739,1.02833,1.04639,1.0375,1.01004,0.991739,1.02833,1.04639,1.0375,1.01004,0.991739,1.02833,1.04639,1.0375,1.01004,0.991739,1.02833
0.0954905,1.04662,1.03769,1.01009,0.991702,1.02848,1.04662,1.03769,1.01009,0.991702,1.02848,1.04662,1.03769,1.01009,0.991702,1.02848,1.04662,1.03769,1.01009,0.991702,1.02848
0.0959904,1.04686,1.03789,1.01015,0.991665,1.02863,1.04686,1.03789,1.01015,0.991665,1.02863,1.04686,1.03789,1.01015,0.991665,1.02863,1.04686,1.03789,1.01015,0.991665,1.02863
0.0964904,1.0471,1.03808,1.0102,0.991628,1.02878,1.0471,1.03808,1.0102,0.991628,1.02878,1.0471,1.03808,1.0102,0.991628,1.02878,1.0471,1.03808,1.0102,0.991628,1.02878
0.0969903,1.04734,1.03827,1.01026,0.991591,1.02893,1.04734,1.03827,1.01026,0.991591,1.02893,1.04734,1.03827,1.01026,0.991591,1.02893,1.04734,1.03827,1.01026,0.991591,1.02893
0.0974903,1.04758,1.03847,1.01031,0.991554,1.02907,1.04758,1.03847,1.01031,0.991554,1.02907,1.04758,1.03847,1.01031,0.991554,1.02907,1.04758,1.03847,1.01031,0.991554,1.02907
0.0979902,1.04781,1.03866,1.01037,0.991518,1.02922,1.04781,1.03866,1.01037,0.991518,1.02922,1.04781,1.03866,1.01037,0.991518,1.02922,1.04781,1.03866,1.01037,0.991518,1.02922
0.0984902,1.04805,1.03886,1.01043,0.991481,1.02937,1.04805,1.03886,1.01043,0.991481,1.02937,1.04805,1.03886,1.01043,0.991481,1.02937,1.04805,1.03886,1.01043,0.991481,1.02937
0.0989901,1.04829,1.03905,1.01048,0.991444,1.02952,1.04829,1.03905,1.01048,0.991444,1.02952,1.04829,1.03905,1.01048,0.991444,1.02952,1.04829,1.03905,1.01048,0.991444,1.02952
0.0994901,1.04853,1.03925,1.01054,0.991408,1.02967,1.04853,1.03925,1.01054,0.991408,1.02967,1.04853,1.03925,1.01054,0.991408,1.02967,1.04853,1.03925,1.01054,0.991408,1.02967
0.09999,1.04877,1.03944,1.01059,0.991371,1.02982,1.04877,1.03944,1.01059,0.991371,1.02982,1.04877,1.03944,1.01059,0.991371,1.02982,1.04877,1.03944,1.01059,0.991371,1.02982
0.10049,1.049,1.03964,1.01065,0.991335,1.02996,1.049,1.03964,1.01065,0.991335,1.02996,1.049,1.03964,1.01065,0.991335,1.02996,1.049,1.03964,1.01065,0.991335,1.02996
0.10099,1.04924,1.03983,1.01071,0.991299,1.03011,1.04924,1.03983,1.01071,0.991299,1.03011,1.04924,1.03983,1.01071,0.991299,1.03011,1.04924,1.03983,1.01071,0.991299,1.03011
0.10149,1.04948,1.04003,1.01076,0.991262,1.03026,1.04948,1.04003,1.01076,0.991262,1.03026,1.04948,1.04003,1.01076,0.991262,1.03026,1.04948,1.04003,1.01076,0.991262,1.03026
0.10199,1.04972,1.04022,1.01082,0.991226,1.03041,1.04972,1.04022,1.01082,0.991226,1.03041,1.04972,1.04022,1.01082,0.991226,1.03041,1.04972,1.04022,1.01082,0.991226,1.03041
0.10249,1.04995,1.04041,1.01087,0.99119,1.03056,1.04995,1.04041,1.01087,0.99119,1.03056,1.04995,1.04041,1.01087,0.99119,1.03056,1.04995,1.04041,1.01087,0.99119,1.03056
0.10299,1.05019,1.04061,1.01093,0.991154,1.0307,1.05019,1.04061,1.01093,0.991154,1.0307,1.05019,1.04061,1.01093,0.991154,1.0307,1.05019,1.04061,1.01093,0.991154,1.0307
0.10349,1.05043,1.0408,1.01099,0.991118,1.03085,1.05043,1.0408,1.01099,0.991118,1.03085,1.05043,1.0408,1.01099,0.991118,1.03085,1.05043,1.0408,1.01099,0.991118,1.03085
0.10399,1.05067,1.041,1.01104,0.991082,1.031,1.05067,1.041,1.01104,0.991082,1.031,1.05067,1.041,1.01104,0.991082,1.031,1.05067,1.041,1.01104,0.991082,1.031
0.10449,1.0509,1.04119,1.0111,0.991046,1.03115,1.0509,1.04119,1.0111,0.991046,1.03115,1.0509,1.04119,1.0111,0.991046,1.03115,1.0509,1.04119,1.0111,0.991046,1.03115
0.10499,1.05114,1.04138,1.01115,0.99101,1.0313,1.05114,1.04138,1.01115,0.99101,1.0313,1.05114,1.04138,1.01115,0.99101,1.0313,1.05114,1.04138,1.01115,0.99101,1.0313
0.105489,1.05138,1.04158,1.01121,0.990974,1.03145,1.05138,1.04158,1.01121,0.990974,1.03145,1.05138,1.04158,1.01121,0.990974,1.03145,1.05138,1.04158,1.01121,0.990974,1.03145
0.105989,1.05161,1.04177,1.01127,0.990939,1.03159,1.05161,1.04177,1.01127,0.990939,1.03159,1.05161,1.04177,1.01127,0.990939,1.03159,1.05161,1.04177,1.01127,0.990939,1.03159
0.106489,1.05185,1.04197,1.01132,0.990903,1.03174,1.05185,1.04197,1.01132,0.990903,1.03174,1.05185,1.04197,1.01132,0.990903,1.03174,1.05185,1.04197,1.01132,0.990903,1.03174
0.106989,1.05209,1.04216,1.01138,0.990868,1.03189,1.05209,1.04216,1.01138,0.990868,1.03189,1.05209,1.04216,1.01138,0.990868,1.03189,1.05209,1.04216,1.01138,0.990868,1.03189
0.107489,1.05233,1.04236,1.01144,0.990832,1.03204,1.05233,1.04236,1.01144,0.990832,1.03204,1.05233,1.04236,1.01144,0.990832,1.03204,1.05233,1.04236,1.01144,0.990832,1.03204
0.107989,1.05256,1.04255,1.01149,0.990797,1.03219,1.05256,1.04255,1.01149,0.990797,1.03219,1.05256,1.04255,1.01149,0.990797,1.03219,1.05256,1.04255,1.01149,0.990797,1.03219
0.108489,1.0528,1.04274,1.01155,0.990761,1.03233,1.0528,1.04274,1.01155,0.990761,1.03233,1.0528,1.04274,1.01155,0.990761,1.03233,1.0528,1.04274,1.01155,0.990761,1.03233
0.108989,1.05304,1.04294,1.0116,0.990726,1.03248,1.05304,1.04294,1.0116,0.990726,1.03248,1.05304,1.04294,1.0116,0.990726,1.03248,1.05304,1.04294,1.0116,0.990726,1.03248
0.109489,1.05327,1.04313,1.01166,0.990691,1.03263,1.05327,1.04313,1.01166,0.990691,1.03263,1.05327,1.04313,1.01166,0.990691,1.03263,1.05327,1.04313,1.01166,0.990691,1.03263
0.109989,1.05351,1.04332,1.01172,0.990656,1.03278,1.05351,1.04332,1.01172,0.990656,1.03278,1.05351,1.04332,1.01172,0.990656,1.03278,1.05351,1.04332,1.01172,0.990656,1.03278
0.110489,1.05375,1.04352,1.01177,0.990621,1.03293,1.05375,1.04352,1.01177,0.990621,1.03293,1.05375,1.04352,1.01177,0.990621,1.03293,1.05375,1.04352,1.01177,0.990621,1.03293
0.110989,1.05398,1.04371,1.01183,0.990586,1.03308,1.05398,1.04371,1.01183,0.990586,1.03308,1.05398,1.04371,1.01183,0.990586,1.03308,1.05398,1.04371,1.01183,0.990586,1.03308
0.111489,1.05422,1.04391,1.01189,0.990551,1.03322,1.05422,1.04391,1.01189,0.990551,1.03322,1.05422,1.04391,1.01189,0.990551,1.03322,1.05422,1.04391,1.01189,0.990551,1.03322
0.111989,1.05446,1.0441,1.01194,0.990516,1.03337,1.05446,1.0441,1.01194,0.990516,1.03337,1.05446,1.0441,1.01194,0.990516,1.03337,1.05446,1.0441,1.01194,0.990516,1.03337
0.112489,1.05469,1.04429,1.012,0.990481,1.03352,1.05469,1.04429,1.012,0.990481,1.03352,1.05469,1.04429,1.012,0.990481,1.03352,1.05469,1.04429,1.012,0.990481,1.03352
0.112989,1.05493,1.04449,1.01206,0.990446,1.03367,1.05493,1.04449,1.01206,0.990446,1.03367,1.05493,1.04449,1.01206,0.990446,1.03367,1.05493,1.04449,1.01206,0.990446,1.03367
0.113489,1.05516,1.04468,1.01211,0.990411,1.03382,1.05516,1.04468,1.01211,0.990411,1.03382,1.05516,1.04468,1.01211,0.990411,1.03382,1.05516,1.04468,1.01211,0.990411,1.03382
0.113989,1.0554,1.04487,1.01217,0.990377,1.03396,1.0554,1.04487,1.01217,0.990377,1.03396,1.0554,1.04487,1.01217,0.990377,1.03396,1.0554,1.04487,1.01217,0.990377,1.03396
0.114489,1.05564,1.04507,1.01223,0.990342,1.03411,1.05564,1.04507,1.01223,0.990342,1.03411,1.05564,1.04507,1.01223,0.990342,1.03411,1.05564,1.04507,1.01223,0.990342,1.03411
0.114989,1.05587,1.04526,1.01228,0.990308,1.03426,1.05587,1.04526,1.01228,0.990308,1.03426,1.05587,1.04526,1.01228,0.990308,1.03426,1.05587,1.04526,1.01228,0.990308,1.03426
0.115488,1.05611,1.04546,1.01234,0.990273,1.03441,1.05611,1.04546,1.01234,0.990273,1.03441,1.05611,1.04546,1.01234,0.990273,1.03441,1.05611,1.04546,1.01234,0.990273,1.03441
0.115988,1.05634,1.04565,1.0124,0.990239,1.03456,1.05634,1.04565,1.0124,0.990239,1.03456,1.05634,1.04565,1.0124,0.990239,1.03456,1.05634,1.04565,1.0124,0.990239,1.03456
0.116488,1.05658,1.04584,1.01245,0.990204,1.0347,1.05658,1.04584,1.01245,0.990204,1.0347,1.05658,1.04584,1.01245,0.990204,1.0347,1.05658,1.04584,1.01245,0.990204,1.0347
0.116988,1.05682,1.04604,1.01251,0.99017,1.03485,1.05682,1.04604,1.01251,0.99017,1.03485,1.05682,1.04604,1.01251,0.99017,1.03485,1.05682,1.04604,1.01251,0.99017,1.03485
0.117488,1.05705,1.04623,1.01257,0.990136,1.035,1.05705,1.04623,1.01257,0.990136,1.035,1.05705,1.04623,1.01257,0.990136,1.035,1.05705,1.04623,1.01257,0.990136,1.035
0.117988,1.05729,1.04642,1.01263,0.990102,1.03515,1.05729,1.04642,1.01263,0.990102,1.03515,1.05729,1.04642,1.01263,0.990102,1.03515,1.05729,1.04642,1.01263,0.990102,1.03515
0.118488,1.05752,1.04662,1.01268,0.990068,1.0353,1.05752,1.04662,1.01268,0.990068,1.0353,1.05752,1.04662,1.01268,0.990068,1.0353,1.05752,1.04662,1.01268,0.990068,1.0353
0.118988,1.05776,1.04681,1.01274,0.990034,1.03544,1.05776,1.04681,1.01274,0.990034,1.03544,1.05776,1.04681,1.01274,0.990034,1.03544,1.05776,1.04681,1.01274,0.990034,1.03544
0.119488,1.05799,1.047,1.0128,0.99,1.03559,1.05799,1.047,1.0128,0.99,1.03559,1.05799,1.047,1.0128,0.99,1.03559,1.05799,1.047,1.0128,0.99,1.03559
0.119988,1.05823,1.0472,1.01285,0.989966,1.03574,1.05823,1.0472,1.01285,0.989966,1.03574,1.05823,1.0472,1.01285,0.989966,1.03574,1.05823,1.0472,1.01285,0.989966,1.03574
0.120488,1.05847,1.04739,1.01291,0.989932,1.03589,1.05847,1.04739,1.01291,0.989932,1.03589,1.05847,1.04739,1.01291,0.989932,1.03589,1.05847,1.04739,1.01291,0.989932,1.03589
0.120988,1.0587,1.04758,1.01297,0.989899,1.03604,1.0587,1.04758,1.01297,0.989899,1.03604,1.0587,1.04758,1.01297,0.989899,1.03604,1.0587,1.04758,1.01297,0.989899,1.03604
0.121488,1.05894,1.04778,1.01302,0.989865,1.03618,1.05894,1.04778,1.01302,0.989865,1.03618,1.05894,1.04778,1.01302,0.989865,1.03618,1.05894,1.04778,1.01302,0.989865,1.03618
0.121988,1.05917,1.04797,1.01308,0.989831,1.03633,1.05917,1.04797,1.01308,0.989831,1.03633,1.05917,1.04797,1.01308,0.989831,1.03633,1.05917,1.04797,1.01308,0.989831,1.03633
0.122488,1.05941,1.04816,1.01314,0.989798,1.03648,1.05941,1.04816,1.01314,0.989798,1.03648,1.05941,1.04816,1.01314,0.989798,1.03648,1.05941,1.04816,1.01314,0.989798,1.03648
0.122988,1.05964,1.04836,1.0132,0.989764,1.03663,1.05964,1.04836,1.0132,0.989764,1.03663,1.05964,1.04836,1.0132,0.989764,1.03663,1.05964,1.04836,1.0132,0.989764,1.03663
0.123488,1.05988,1.04855,1.01325,0.989731,1.03678,1.05988,1.04855,1.01325,0.989731,1.03678,1.05988,1.04855,1.01325,0.989731,1.03678,1.05988,1.04855,1.01325,0.989731,1.03678
0.123988,1.06011,1.04874,1.01331,0.989698,1.03692,1.06011,1.04874,1.01331,0.989698,1.03692,1.06011,1.04874,1.01331,0.989698,1.03692,1.06011,1.04874,1.01331,0.989698,1.03692
0.124488,1.06035,1.04894,1.01337,0.989664,1.03707,1.06035,1.04894,1.01337,0.989664,1.03707,1.06035,1.04894,1.01337,0.989664,1.03707,1.06035,1.04894,1.01337,0.989664,1.03707
0.124988,1.06058,1.04913,1.01343,0.989631,1.03722,1.06058,1.04913,1.01343,0.989631,1.03722,1.06058,1.04913,1.01343,0.989631,1.03722,1.06058,1.04913,1.01343,0.989631,1.03722
0.125487,1.06082,1.04932,1.01348,0.989598,1.03737,1.06082,1.04932,1.01348,0.989598,1.03737,1.06082,1.04932,1.01348,0.989598,1.03737,1.06082,1.04932,1.01348,0.989598,1.03737
0.125987,1.06105,1.04951,1.01354,0.989565,1.03752,1.06105,1.04951,1.01354,0.989565,1.03752,1.06105,1.04951,1.01354,0.989565,1.03752,1.06105,1.04951,1.01354,0.989565,1.03752
